"booking_id","guest_id","listing_id","booking_status_id","checkindate","checkoutdate","no_of_days","booking_date"
7942,7942,7942,1,"2023-05-12","2023-05-15",3,"2023-05-01"
7943,7943,7943,3,"2023-03-05","2023-03-15",10,"2023-02-25"
7944,7944,7944,3,"2023-08-17","2023-08-20",3,"2023-08-16"
7945,7945,7945,3,"2023-06-09","2023-06-21",12,"2023-05-23"
7946,7946,7946,1,"2023-03-22","2023-04-03",12,"2023-03-14"
7947,7947,7947,1,"2023-12-28","2024-01-10",13,"2023-12-07"
7948,7948,7948,3,"2023-05-17","2023-05-25",8,"2023-05-01"
7949,7949,7949,2,"2023-05-22","2023-06-05",14,"2023-05-17"
7950,7950,7950,2,"2023-11-04","2023-11-15",11,"2023-10-14"
7951,7951,7951,3,"2023-09-14","2023-09-22",8,"2023-08-23"
7952,7952,7952,1,"2023-09-04","2023-09-06",2,"2023-09-01"
7953,7953,7953,1,"2023-03-07","2023-03-12",5,"2023-02-25"
7954,7954,7954,2,"2023-12-29","2024-01-10",12,"2023-12-28"
7955,7955,7955,3,"2023-11-08","2023-11-14",6,"2023-10-22"
7956,7956,7956,1,"2023-12-20","2023-12-27",7,"2023-12-03"
7957,7957,7957,2,"2024-01-09","2024-01-11",2,"2024-01-04"
7958,7958,7958,1,"2023-09-13","2023-09-17",4,"2023-08-22"
7959,7959,7959,3,"2023-11-27","2023-12-08",11,"2023-11-11"
7960,7960,7960,3,"2023-12-17","2023-12-31",14,"2023-11-20"
7961,7961,7961,3,"2023-12-18","2023-12-20",2,"2023-11-27"
7962,7962,7962,3,"2023-05-26","2023-06-04",9,"2023-05-19"
7963,7963,7963,2,"2023-05-04","2023-05-10",6,"2023-05-01"
7964,7964,7964,2,"2023-02-27","2023-03-04",5,"2023-01-31"
7965,7965,7965,3,"2023-12-23","2024-01-03",11,"2023-12-18"
7966,7966,7966,3,"2023-08-31","2023-09-02",2,"2023-08-18"
7967,7967,7967,2,"2023-09-25","2023-10-06",11,"2023-09-03"
7968,7968,7968,2,"2023-03-10","2023-03-11",1,"2023-02-19"
7969,7969,7969,1,"2024-01-26","2024-02-04",9,"2024-01-25"
7970,7970,7970,2,"2023-12-05","2023-12-16",11,"2023-11-22"
7971,7971,7971,1,"2023-11-23","2023-11-29",6,"2023-11-04"
7972,7972,7972,1,"2023-03-13","2023-03-16",3,"2023-02-13"
7973,7973,7973,3,"2023-02-23","2023-02-25",2,"2023-02-02"
7974,7974,7974,2,"2023-11-19","2023-11-24",5,"2023-10-26"
7975,7975,7975,1,"2023-03-28","2023-03-30",2,"2023-03-17"
7976,7976,7976,1,"2023-07-12","2023-07-17",5,"2023-07-09"
7977,7977,7977,2,"2023-05-06","2023-05-15",9,"2023-04-17"
7978,7978,7978,1,"2023-08-26","2023-09-03",8,"2023-07-30"
7979,7979,7979,2,"2023-12-02","2023-12-04",2,"2023-11-30"
7980,7980,7980,3,"2023-11-15","2023-11-26",11,"2023-10-23"
7981,7981,7981,1,"2023-08-02","2023-08-09",7,"2023-07-23"
7982,7982,7982,2,"2023-11-23","2023-12-03",10,"2023-11-15"
7983,7983,7983,1,"2024-01-28","2024-02-10",13,"2024-01-24"
7984,7984,7984,2,"2024-02-14","2024-02-22",8,"2024-01-19"
7985,7985,7985,2,"2023-09-28","2023-09-30",2,"2023-09-04"
7986,7986,7986,1,"2023-09-15","2023-09-17",2,"2023-08-29"
7987,7987,7987,1,"2023-05-17","2023-05-24",7,"2023-05-17"
7988,7988,7988,2,"2023-04-12","2023-04-21",9,"2023-03-17"
7989,7989,7989,3,"2024-01-25","2024-02-03",9,"2024-01-16"
7990,7990,7990,3,"2023-03-12","2023-03-24",12,"2023-02-26"
7991,7991,7991,3,"2023-06-19","2023-06-26",7,"2023-06-10"
7992,7992,7992,3,"2023-03-17","2023-03-20",3,"2023-03-06"
7993,7993,7993,2,"2023-12-05","2023-12-12",7,"2023-11-30"
7994,7994,7994,1,"2023-11-02","2023-11-06",4,"2023-10-30"
7995,7995,7995,2,"2023-08-20","2023-08-22",2,"2023-08-03"
7996,7996,7996,3,"2023-08-21","2023-08-24",3,"2023-08-04"
7997,7997,7997,2,"2023-04-23","2023-04-28",5,"2023-04-16"
7998,7998,7998,3,"2023-03-24","2023-04-07",14,"2023-03-07"
7999,7999,7999,2,"2023-05-11","2023-05-17",6,"2023-04-14"
8000,8000,8000,1,"2023-11-28","2023-12-04",6,"2023-11-18"
8001,8001,8001,2,"2023-06-01","2023-06-15",14,"2023-05-17"
8002,8002,8002,3,"2023-09-18","2023-09-27",9,"2023-08-30"
8003,8003,8003,1,"2023-05-24","2023-05-29",5,"2023-05-13"
8004,8004,8004,2,"2023-03-21","2023-04-02",12,"2023-03-20"
8005,8005,8005,3,"2023-12-04","2023-12-18",14,"2023-11-11"
8006,8006,8006,3,"2024-01-04","2024-01-07",3,"2023-12-19"
8007,8007,8007,1,"2023-07-23","2023-07-24",1,"2023-07-16"
8008,8008,8008,1,"2023-09-27","2023-09-29",2,"2023-08-30"
8009,8009,8009,1,"2023-06-14","2023-06-22",8,"2023-06-14"
8010,8010,8010,1,"2024-02-09","2024-02-22",13,"2024-02-02"
8011,8011,8011,2,"2023-02-20","2023-03-01",9,"2023-02-10"
8012,8012,8012,2,"2023-09-09","2023-09-17",8,"2023-09-05"
8013,8013,8013,3,"2023-07-11","2023-07-20",9,"2023-07-04"
8014,8014,8014,2,"2023-06-05","2023-06-08",3,"2023-06-04"
8015,8015,8015,3,"2023-09-30","2023-10-03",3,"2023-09-17"
8016,8016,8016,2,"2023-05-10","2023-05-15",5,"2023-04-29"
8017,8017,8017,1,"2024-02-09","2024-02-21",12,"2024-02-09"
8018,8018,8018,3,"2023-08-01","2023-08-14",13,"2023-07-19"
8019,8019,8019,2,"2023-04-24","2023-04-27",3,"2023-03-30"
8020,8020,8020,1,"2024-02-12","2024-02-14",2,"2024-01-13"
8021,8021,8021,2,"2023-10-09","2023-10-19",10,"2023-10-04"
8022,8022,8022,3,"2023-11-13","2023-11-16",3,"2023-11-01"
8023,8023,8023,2,"2023-04-06","2023-04-16",10,"2023-03-19"
8024,8024,8024,1,"2023-02-22","2023-03-01",7,"2023-02-13"
8025,8025,8025,1,"2023-10-03","2023-10-15",12,"2023-09-18"
8026,8026,8026,2,"2024-01-13","2024-01-15",2,"2023-12-24"
8027,8027,8027,3,"2023-06-06","2023-06-08",2,"2023-05-16"
8028,8028,8028,3,"2023-05-20","2023-06-01",12,"2023-04-25"
8029,8029,8029,3,"2023-10-18","2023-10-20",2,"2023-10-14"
8030,8030,8030,1,"2023-10-12","2023-10-25",13,"2023-09-22"
8031,8031,8031,2,"2024-01-19","2024-01-31",12,"2024-01-13"
8032,8032,8032,1,"2023-03-26","2023-03-28",2,"2023-02-28"
8033,8033,8033,2,"2023-12-28","2024-01-02",5,"2023-12-19"
8034,8034,8034,3,"2023-12-07","2023-12-18",11,"2023-12-03"
8035,8035,8035,1,"2023-08-31","2023-09-05",5,"2023-08-16"
8036,8036,8036,1,"2023-10-27","2023-11-02",6,"2023-10-21"
8037,8037,8037,1,"2023-10-19","2023-10-24",5,"2023-09-28"
8038,8038,8038,2,"2023-07-26","2023-07-30",4,"2023-07-17"
8039,8039,8039,1,"2023-10-14","2023-10-23",9,"2023-10-08"
8040,8040,8040,2,"2023-10-17","2023-10-22",5,"2023-09-22"
8041,8041,8041,3,"2023-11-11","2023-11-24",13,"2023-11-07"
8042,8042,8042,2,"2023-09-23","2023-10-02",9,"2023-08-25"
8043,8043,8043,2,"2024-01-10","2024-01-24",14,"2023-12-19"
8044,8044,8044,2,"2023-06-04","2023-06-13",9,"2023-05-27"
8045,8045,8045,2,"2023-08-01","2023-08-15",14,"2023-07-21"
8046,8046,8046,1,"2023-09-21","2023-09-25",4,"2023-08-25"
8047,8047,8047,3,"2023-03-29","2023-04-03",5,"2023-03-24"
8048,8048,8048,1,"2023-09-12","2023-09-13",1,"2023-09-11"
8049,8049,8049,1,"2023-11-21","2023-11-24",3,"2023-11-19"
8050,8050,8050,3,"2023-12-30","2024-01-07",8,"2023-12-18"
8051,8051,8051,3,"2024-01-16","2024-01-29",13,"2023-12-26"
8052,8052,8052,3,"2023-09-01","2023-09-14",13,"2023-08-22"
8053,8053,8053,1,"2024-02-18","2024-02-25",7,"2024-01-27"
8054,8054,8054,1,"2023-09-16","2023-09-20",4,"2023-09-13"
8055,8055,8055,1,"2024-01-07","2024-01-16",9,"2023-12-08"
8056,8056,8056,3,"2023-03-15","2023-03-26",11,"2023-03-06"
8057,8057,8057,3,"2023-02-24","2023-02-26",2,"2023-02-04"
8058,8058,8058,3,"2024-01-09","2024-01-11",2,"2023-12-26"
8059,8059,8059,3,"2023-10-18","2023-10-25",7,"2023-10-14"
8060,8060,8060,2,"2023-12-09","2023-12-21",12,"2023-11-14"
8061,8061,8061,2,"2024-02-20","2024-02-25",5,"2024-02-04"
8062,8062,8062,1,"2023-09-29","2023-10-04",5,"2023-09-05"
8063,8063,8063,1,"2023-07-02","2023-07-10",8,"2023-06-11"
8064,8064,8064,3,"2023-05-29","2023-05-31",2,"2023-05-27"
8065,8065,8065,1,"2024-02-12","2024-02-22",10,"2024-02-03"
8066,8066,8066,2,"2023-12-26","2024-01-07",12,"2023-11-28"
8067,8067,8067,1,"2023-11-04","2023-11-08",4,"2023-10-06"
8068,8068,8068,1,"2023-07-22","2023-07-30",8,"2023-06-27"
8069,8069,8069,1,"2023-07-05","2023-07-07",2,"2023-06-07"
8070,8070,8070,2,"2023-05-07","2023-05-16",9,"2023-05-05"
8071,8071,8071,2,"2023-10-14","2023-10-20",6,"2023-09-19"
8072,8072,8072,1,"2023-09-20","2023-09-21",1,"2023-09-06"
8073,8073,8073,1,"2023-11-16","2023-11-17",1,"2023-10-28"
8074,8074,8074,1,"2023-09-20","2023-09-21",1,"2023-09-04"
8075,8075,8075,2,"2023-11-05","2023-11-18",13,"2023-10-22"
8076,8076,8076,3,"2023-05-11","2023-05-23",12,"2023-04-17"
8077,8077,8077,3,"2024-02-07","2024-02-13",6,"2024-02-03"
8078,8078,8078,2,"2023-08-21","2023-09-03",13,"2023-07-29"
8079,8079,8079,2,"2023-04-02","2023-04-11",9,"2023-03-23"
8080,8080,8080,3,"2023-10-24","2023-10-28",4,"2023-10-04"
8081,8081,8081,2,"2023-04-06","2023-04-15",9,"2023-04-06"
8082,8082,8082,2,"2023-09-01","2023-09-13",12,"2023-08-22"
8083,8083,8083,3,"2023-11-16","2023-11-22",6,"2023-11-16"
8084,8084,8084,2,"2023-08-05","2023-08-07",2,"2023-07-21"
8085,8085,8085,1,"2023-09-13","2023-09-15",2,"2023-09-07"
8086,8086,8086,3,"2023-08-01","2023-08-15",14,"2023-07-30"
8087,8087,8087,3,"2023-12-25","2024-01-07",13,"2023-12-20"
8088,8088,8088,2,"2023-06-05","2023-06-08",3,"2023-06-04"
8089,8089,8089,3,"2023-09-14","2023-09-26",12,"2023-08-24"
8090,8090,8090,2,"2023-04-22","2023-04-29",7,"2023-04-04"
8091,8091,8091,2,"2023-06-26","2023-07-06",10,"2023-06-17"
8092,8092,8092,2,"2023-03-15","2023-03-24",9,"2023-02-19"
8093,8093,8093,3,"2023-05-29","2023-06-01",3,"2023-05-28"
8094,8094,8094,2,"2023-07-29","2023-07-31",2,"2023-07-12"
8095,8095,8095,3,"2023-05-13","2023-05-18",5,"2023-04-23"
8096,8096,8096,2,"2024-02-07","2024-02-16",9,"2024-01-18"
8097,8097,8097,2,"2023-09-08","2023-09-20",12,"2023-08-30"
8098,8098,8098,3,"2023-08-24","2023-09-04",11,"2023-08-11"
8099,8099,8099,2,"2023-11-22","2023-11-24",2,"2023-11-13"
8100,8100,8100,1,"2023-05-04","2023-05-07",3,"2023-04-21"
8101,8101,8101,1,"2024-01-20","2024-02-02",13,"2023-12-25"
8102,8102,8102,2,"2023-07-17","2023-07-18",1,"2023-07-11"
8103,8103,8103,1,"2023-09-28","2023-10-08",10,"2023-09-23"
8104,8104,8104,3,"2024-01-04","2024-01-16",12,"2023-12-09"
8105,8105,8105,1,"2023-09-18","2023-09-19",1,"2023-09-08"
8106,8106,8106,1,"2024-01-24","2024-02-04",11,"2024-01-24"
8107,8107,8107,1,"2023-08-05","2023-08-15",10,"2023-07-12"
8108,8108,8108,2,"2023-10-20","2023-10-23",3,"2023-09-30"
8109,8109,8109,2,"2023-10-01","2023-10-03",2,"2023-09-03"
8110,8110,8110,1,"2023-04-12","2023-04-16",4,"2023-04-06"
8111,8111,8111,2,"2023-10-19","2023-11-01",13,"2023-10-13"
8112,8112,8112,1,"2024-01-10","2024-01-23",13,"2023-12-25"
8113,8113,8113,3,"2023-12-30","2024-01-01",2,"2023-12-21"
8114,8114,8114,1,"2023-06-28","2023-07-10",12,"2023-06-10"
8115,8115,8115,2,"2023-03-06","2023-03-10",4,"2023-02-07"
8116,8116,8116,3,"2023-02-22","2023-02-28",6,"2023-01-28"
8117,8117,8117,1,"2023-06-30","2023-07-09",9,"2023-06-06"
8118,8118,8118,3,"2023-08-18","2023-08-26",8,"2023-08-12"
8119,8119,8119,3,"2023-07-04","2023-07-17",13,"2023-06-08"
8120,8120,8120,3,"2023-07-30","2023-08-07",8,"2023-07-30"
8121,8121,8121,3,"2023-11-03","2023-11-17",14,"2023-10-25"
8122,8122,8122,2,"2023-07-27","2023-08-07",11,"2023-07-17"
8123,8123,8123,1,"2023-07-26","2023-08-08",13,"2023-07-10"
8124,8124,8124,3,"2023-10-03","2023-10-16",13,"2023-09-23"
8125,8125,8125,3,"2023-05-08","2023-05-14",6,"2023-05-08"
8126,8126,8126,3,"2023-10-10","2023-10-15",5,"2023-10-05"
8127,8127,8127,3,"2023-07-28","2023-08-06",9,"2023-07-28"
8128,8128,8128,2,"2024-02-02","2024-02-08",6,"2024-02-01"
8129,8129,8129,3,"2023-04-08","2023-04-20",12,"2023-04-06"
8130,8130,8130,2,"2023-11-21","2023-12-04",13,"2023-11-11"
8131,8131,8131,2,"2023-12-28","2024-01-09",12,"2023-12-22"
8132,8132,8132,2,"2023-11-03","2023-11-06",3,"2023-10-10"
8133,8133,8133,1,"2023-06-18","2023-07-02",14,"2023-06-14"
8134,8134,8134,1,"2023-03-18","2023-03-25",7,"2023-03-09"
8135,8135,8135,1,"2023-07-28","2023-08-06",9,"2023-07-06"
8136,8136,8136,3,"2023-10-06","2023-10-15",9,"2023-09-09"
8137,8137,8137,1,"2023-07-03","2023-07-10",7,"2023-06-17"
8138,8138,8138,2,"2023-03-04","2023-03-11",7,"2023-02-24"
8139,8139,8139,2,"2024-02-03","2024-02-10",7,"2024-01-29"
8140,8140,8140,3,"2023-11-10","2023-11-23",13,"2023-11-09"
8141,8141,8141,3,"2023-08-07","2023-08-10",3,"2023-07-28"
8142,8142,8142,1,"2023-02-26","2023-03-07",9,"2023-02-13"
8143,8143,8143,3,"2023-08-28","2023-09-04",7,"2023-08-18"
8144,8144,8144,2,"2024-02-16","2024-02-25",9,"2024-01-25"
8145,8145,8145,1,"2023-03-08","2023-03-19",11,"2023-02-06"
8146,8146,8146,2,"2024-01-16","2024-01-22",6,"2023-12-18"
8147,8147,8147,3,"2024-02-18","2024-02-19",1,"2024-02-01"
8148,8148,8148,3,"2023-07-10","2023-07-24",14,"2023-07-07"
8149,8149,8149,2,"2023-12-29","2024-01-04",6,"2023-12-11"
8150,8150,8150,2,"2023-12-17","2023-12-26",9,"2023-12-01"
8151,8151,8151,2,"2023-12-14","2023-12-28",14,"2023-12-06"
8152,8152,8152,1,"2023-03-28","2023-04-03",6,"2023-03-19"
8153,8153,8153,3,"2023-07-14","2023-07-26",12,"2023-07-11"
8154,8154,8154,3,"2023-09-06","2023-09-18",12,"2023-08-22"
8155,8155,8155,2,"2024-01-14","2024-01-18",4,"2023-12-19"
8156,8156,8156,3,"2024-01-01","2024-01-03",2,"2023-12-20"
8157,8157,8157,3,"2023-10-19","2023-10-23",4,"2023-09-21"
8158,8158,8158,1,"2024-01-30","2024-02-06",7,"2024-01-28"
8159,8159,8159,3,"2023-05-24","2023-06-05",12,"2023-05-21"
8160,8160,8160,3,"2023-05-30","2023-06-12",13,"2023-05-07"
8161,8161,8161,1,"2023-11-04","2023-11-15",11,"2023-10-19"
8162,8162,8162,1,"2023-04-26","2023-05-06",10,"2023-04-14"
8163,8163,8163,1,"2024-01-18","2024-01-25",7,"2023-12-30"
8164,8164,8164,3,"2023-08-31","2023-09-07",7,"2023-08-30"
8165,8165,8165,3,"2023-12-23","2023-12-30",7,"2023-11-30"
8166,8166,8166,1,"2023-04-06","2023-04-19",13,"2023-03-09"
8167,8167,8167,1,"2023-08-09","2023-08-11",2,"2023-07-20"
8168,8168,8168,2,"2023-04-16","2023-04-30",14,"2023-04-13"
8169,8169,8169,2,"2023-12-08","2023-12-22",14,"2023-11-18"
8170,8170,8170,1,"2023-10-16","2023-10-26",10,"2023-09-19"
8171,8171,8171,3,"2023-07-29","2023-07-30",1,"2023-06-29"
8172,8172,8172,3,"2023-04-05","2023-04-13",8,"2023-03-16"
8173,8173,8173,3,"2023-04-21","2023-05-01",10,"2023-03-22"
8174,8174,8174,3,"2023-12-08","2023-12-13",5,"2023-11-09"
8175,8175,8175,3,"2023-12-24","2024-01-01",8,"2023-12-19"
8176,8176,8176,2,"2023-10-23","2023-10-30",7,"2023-10-02"
8177,8177,8177,1,"2023-09-09","2023-09-18",9,"2023-08-31"
8178,8178,8178,2,"2023-12-26","2024-01-06",11,"2023-12-10"
8179,8179,8179,1,"2023-03-29","2023-04-01",3,"2023-03-18"
8180,8180,8180,3,"2023-09-10","2023-09-21",11,"2023-09-01"
8181,8181,8181,3,"2023-09-08","2023-09-13",5,"2023-09-01"
8182,8182,8182,2,"2023-09-23","2023-09-29",6,"2023-09-16"
8183,8183,8183,1,"2023-12-14","2023-12-23",9,"2023-11-19"
8184,8184,8184,2,"2024-01-05","2024-01-15",10,"2023-12-13"
8185,8185,8185,2,"2023-11-29","2023-12-08",9,"2023-11-23"
8186,8186,8186,1,"2024-01-08","2024-01-20",12,"2023-12-10"
8187,8187,8187,1,"2023-02-24","2023-03-08",12,"2023-02-23"
8188,8188,8188,3,"2023-09-11","2023-09-14",3,"2023-09-03"
8189,8189,8189,2,"2023-12-03","2023-12-16",13,"2023-11-06"
8190,8190,8190,3,"2023-08-15","2023-08-24",9,"2023-07-25"
8191,8191,8191,2,"2023-05-27","2023-06-01",5,"2023-05-12"
8192,8192,8192,2,"2023-08-17","2023-08-20",3,"2023-08-14"
8193,8193,8193,1,"2023-10-15","2023-10-24",9,"2023-09-24"
8194,8194,8194,3,"2023-05-22","2023-06-05",14,"2023-04-23"
8195,8195,8195,1,"2023-03-31","2023-04-01",1,"2023-03-07"
8196,8196,8196,1,"2023-05-31","2023-06-05",5,"2023-05-14"
8197,8197,8197,1,"2023-04-04","2023-04-08",4,"2023-03-20"
8198,8198,8198,2,"2023-10-28","2023-11-01",4,"2023-10-06"
8199,8199,8199,1,"2023-09-25","2023-09-27",2,"2023-09-01"
8200,8200,8200,1,"2023-04-01","2023-04-15",14,"2023-03-13"
8201,8201,8201,3,"2023-11-04","2023-11-18",14,"2023-10-08"
8202,8202,8202,2,"2023-11-14","2023-11-26",12,"2023-10-21"
8203,8203,8203,1,"2023-05-25","2023-06-03",9,"2023-05-12"
8204,8204,8204,3,"2023-10-11","2023-10-25",14,"2023-09-20"
8205,8205,8205,3,"2023-09-12","2023-09-18",6,"2023-09-01"
8206,8206,8206,2,"2023-10-30","2023-11-03",4,"2023-10-02"
8207,8207,8207,2,"2023-09-10","2023-09-12",2,"2023-08-13"
8208,8208,8208,1,"2023-12-15","2023-12-26",11,"2023-11-25"
8209,8209,8209,3,"2024-02-04","2024-02-13",9,"2024-02-04"
8210,8210,8210,1,"2023-05-07","2023-05-13",6,"2023-04-22"
8211,8211,8211,2,"2023-04-24","2023-04-26",2,"2023-04-24"
8212,8212,8212,3,"2023-11-19","2023-11-28",9,"2023-11-13"
8213,8213,8213,1,"2023-04-08","2023-04-09",1,"2023-04-01"
8214,8214,8214,3,"2023-04-03","2023-04-14",11,"2023-03-30"
8215,8215,8215,3,"2024-02-12","2024-02-15",3,"2024-01-19"
8216,8216,8216,2,"2023-11-30","2023-12-05",5,"2023-11-20"
8217,8217,8217,1,"2023-08-08","2023-08-13",5,"2023-07-17"
8218,8218,8218,1,"2023-05-01","2023-05-08",7,"2023-04-02"
8219,8219,8219,3,"2023-06-20","2023-07-03",13,"2023-05-28"
8220,8220,8220,2,"2023-04-07","2023-04-14",7,"2023-03-24"
8221,8221,8221,2,"2023-12-16","2023-12-20",4,"2023-11-30"
8222,8222,8222,2,"2023-12-01","2023-12-10",9,"2023-11-04"
8223,8223,8223,2,"2023-05-26","2023-05-31",5,"2023-05-25"
8224,8224,8224,3,"2023-04-03","2023-04-17",14,"2023-03-27"
8225,8225,8225,2,"2023-10-15","2023-10-21",6,"2023-09-17"
8226,8226,8226,2,"2023-11-21","2023-11-27",6,"2023-10-29"
8227,8227,8227,3,"2023-11-25","2023-12-07",12,"2023-11-02"
8228,8228,8228,2,"2023-08-04","2023-08-08",4,"2023-07-21"
8229,8229,8229,2,"2023-05-13","2023-05-23",10,"2023-04-19"
8230,8230,8230,2,"2024-01-31","2024-02-12",12,"2024-01-15"
8231,8231,8231,3,"2024-01-28","2024-02-05",8,"2024-01-08"
8232,8232,8232,2,"2023-03-21","2023-03-29",8,"2023-03-09"
8233,8233,8233,2,"2024-01-29","2024-01-31",2,"2024-01-14"
8234,8234,8234,1,"2023-06-08","2023-06-20",12,"2023-05-26"
8235,8235,8235,1,"2023-03-22","2023-03-24",2,"2023-03-09"
8236,8236,8236,1,"2023-10-30","2023-11-09",10,"2023-10-12"
8237,8237,8237,2,"2023-04-08","2023-04-13",5,"2023-03-24"
8238,8238,8238,2,"2023-06-11","2023-06-17",6,"2023-05-18"
8239,8239,8239,2,"2024-02-13","2024-02-15",2,"2024-01-31"
8240,8240,8240,1,"2023-07-19","2023-08-02",14,"2023-07-19"
8241,8241,8241,1,"2024-02-14","2024-02-24",10,"2024-02-03"
8242,8242,8242,3,"2023-08-06","2023-08-10",4,"2023-07-29"
8243,8243,8243,3,"2023-11-02","2023-11-16",14,"2023-10-23"
8244,8244,8244,1,"2023-09-30","2023-10-03",3,"2023-09-17"
8245,8245,8245,2,"2023-03-03","2023-03-17",14,"2023-02-14"
8246,8246,8246,3,"2023-08-06","2023-08-08",2,"2023-08-01"
8247,8247,8247,1,"2023-07-29","2023-08-08",10,"2023-07-04"
8248,8248,8248,2,"2023-05-10","2023-05-15",5,"2023-04-20"
8249,8249,8249,3,"2023-03-05","2023-03-14",9,"2023-02-21"
8250,8250,8250,1,"2023-09-16","2023-09-25",9,"2023-08-28"
8251,8251,8251,3,"2023-10-01","2023-10-06",5,"2023-09-03"
8252,8252,8252,1,"2023-09-18","2023-09-19",1,"2023-09-14"
8253,8253,8253,1,"2023-10-19","2023-10-21",2,"2023-10-17"
8254,8254,8254,3,"2023-08-18","2023-08-23",5,"2023-08-06"
8255,8255,8255,3,"2023-08-20","2023-08-30",10,"2023-08-05"
8256,8256,8256,2,"2023-08-17","2023-08-18",1,"2023-07-26"
8257,8257,8257,1,"2023-11-19","2023-11-25",6,"2023-11-17"
8258,8258,8258,3,"2023-10-14","2023-10-19",5,"2023-10-04"
8259,8259,8259,2,"2024-01-31","2024-02-01",1,"2024-01-19"
8260,8260,8260,1,"2023-11-16","2023-11-29",13,"2023-11-10"
8261,8261,8261,2,"2023-08-22","2023-09-01",10,"2023-08-07"
8262,8262,8262,3,"2023-11-20","2023-11-30",10,"2023-10-26"
8263,8263,8263,2,"2023-11-28","2023-12-01",3,"2023-11-20"
8264,8264,8264,3,"2023-09-09","2023-09-12",3,"2023-08-12"
8265,8265,8265,3,"2024-02-18","2024-02-24",6,"2024-01-24"
8266,8266,8266,2,"2023-05-28","2023-06-08",11,"2023-05-25"
8267,8267,8267,2,"2023-07-06","2023-07-07",1,"2023-06-22"
8268,8268,8268,1,"2023-08-12","2023-08-22",10,"2023-08-04"
8269,8269,8269,3,"2024-02-05","2024-02-14",9,"2024-01-09"
8270,8270,8270,2,"2023-12-12","2023-12-22",10,"2023-12-03"
8271,8271,8271,3,"2024-01-31","2024-02-02",2,"2024-01-19"
8272,8272,8272,2,"2023-10-30","2023-11-07",8,"2023-10-26"
8273,8273,8273,1,"2023-04-01","2023-04-08",7,"2023-03-03"
8274,8274,8274,2,"2023-09-29","2023-09-30",1,"2023-09-15"
8275,8275,8275,2,"2023-02-26","2023-03-06",8,"2023-02-12"
8276,8276,8276,1,"2023-06-22","2023-06-29",7,"2023-06-19"
8277,8277,8277,3,"2023-05-14","2023-05-19",5,"2023-04-23"
8278,8278,8278,1,"2023-10-10","2023-10-24",14,"2023-10-10"
8279,8279,8279,3,"2023-04-18","2023-04-29",11,"2023-04-04"
8280,8280,8280,1,"2024-01-09","2024-01-20",11,"2023-12-29"
8281,8281,8281,1,"2023-05-07","2023-05-16",9,"2023-04-07"
8282,8282,8282,3,"2023-06-03","2023-06-06",3,"2023-05-31"
8283,8283,8283,3,"2023-03-23","2023-04-04",12,"2023-03-13"
8284,8284,8284,3,"2023-05-11","2023-05-20",9,"2023-05-05"
8285,8285,8285,3,"2023-12-21","2024-01-03",13,"2023-11-23"
8286,8286,8286,2,"2023-10-11","2023-10-22",11,"2023-09-24"
8287,8287,8287,3,"2023-09-24","2023-10-04",10,"2023-08-29"
8288,8288,8288,1,"2024-01-20","2024-01-28",8,"2024-01-18"
8289,8289,8289,3,"2023-11-02","2023-11-03",1,"2023-10-03"
8290,8290,8290,1,"2023-11-28","2023-12-11",13,"2023-11-07"
8291,8291,8291,1,"2023-06-15","2023-06-21",6,"2023-06-05"
8292,8292,8292,2,"2024-01-19","2024-01-31",12,"2024-01-04"
8293,8293,8293,3,"2023-03-13","2023-03-25",12,"2023-02-17"
8294,8294,8294,1,"2023-07-30","2023-08-06",7,"2023-07-04"
8295,8295,8295,2,"2023-05-31","2023-06-08",8,"2023-05-19"
8296,8296,8296,1,"2023-05-05","2023-05-19",14,"2023-04-14"
8297,8297,8297,1,"2023-05-16","2023-05-23",7,"2023-05-09"
8298,8298,8298,1,"2023-04-12","2023-04-26",14,"2023-03-20"
8299,8299,8299,3,"2023-03-22","2023-03-26",4,"2023-03-05"
8300,8300,8300,1,"2023-11-16","2023-11-25",9,"2023-11-10"
8301,8301,8301,3,"2023-07-21","2023-07-29",8,"2023-06-24"
8302,8302,8302,1,"2023-12-10","2023-12-16",6,"2023-11-11"
8303,8303,8303,2,"2023-03-12","2023-03-25",13,"2023-03-11"
8304,8304,8304,3,"2023-03-01","2023-03-03",2,"2023-02-02"
8305,8305,8305,3,"2023-03-27","2023-03-30",3,"2023-03-17"
8306,8306,8306,3,"2023-06-10","2023-06-24",14,"2023-05-26"
8307,8307,8307,2,"2023-06-01","2023-06-12",11,"2023-05-31"
8308,8308,8308,3,"2024-02-06","2024-02-11",5,"2024-01-16"
8309,8309,8309,1,"2023-05-05","2023-05-11",6,"2023-04-19"
8310,8310,8310,1,"2023-05-13","2023-05-23",10,"2023-05-04"
8311,8311,8311,2,"2023-03-28","2023-03-29",1,"2023-03-12"
8312,8312,8312,1,"2023-09-25","2023-09-26",1,"2023-09-23"
8313,8313,8313,3,"2023-02-18","2023-03-02",12,"2023-01-30"
8314,8314,8314,1,"2023-04-22","2023-04-26",4,"2023-03-30"
8315,8315,8315,1,"2023-03-24","2023-04-04",11,"2023-03-03"
8316,8316,8316,1,"2023-03-10","2023-03-23",13,"2023-02-18"
8317,8317,8317,3,"2023-07-25","2023-08-04",10,"2023-07-23"
8318,8318,8318,1,"2024-01-23","2024-02-05",13,"2024-01-16"
