"price_id","price","cleaning_fee","security_deposit","extra_person","montly_price","weekly_price"
7784,"90.00","30.00","80.00","10.00","1000.00","130.00"
7785,"70.00","20.00","80.00","20.00","1180.00","160.00"
7786,"30.00","30.00","10.00","10.00","1210.00","290.00"
7787,"10.00","10.00","20.00","10.00","1860.00","160.00"
7788,"10.00","20.00","20.00","50.00","2450.00","110.00"
7789,"70.00","20.00","90.00","20.00","1840.00","230.00"
7790,"50.00","10.00","50.00","10.00","1160.00","300.00"
7791,"50.00","20.00","30.00","50.00","1330.00","200.00"
7792,"60.00","30.00","40.00","30.00","1620.00","200.00"
7793,"90.00","30.00","60.00","10.00","1180.00","170.00"
7794,"90.00","30.00","10.00","20.00","1940.00","220.00"
7795,"90.00","30.00","10.00","30.00","1370.00","120.00"
7796,"70.00","30.00","10.00","30.00","1690.00","200.00"
7797,"10.00","10.00","90.00","10.00","1630.00","230.00"
7798,"80.00","10.00","20.00","50.00","2850.00","270.00"
7799,"10.00","30.00","80.00","10.00","1530.00","120.00"
7800,"50.00","30.00","50.00","30.00","2240.00","270.00"
7801,"30.00","30.00","40.00","20.00","1640.00","230.00"
7802,"50.00","20.00","10.00","30.00","1910.00","150.00"
7803,"20.00","20.00","20.00","30.00","1790.00","140.00"
7804,"60.00","10.00","20.00","50.00","2770.00","270.00"
7805,"50.00","10.00","30.00","50.00","2260.00","170.00"
7806,"70.00","20.00","50.00","10.00","1720.00","260.00"
7807,"40.00","30.00","20.00","10.00","2360.00","150.00"
7808,"10.00","30.00","30.00","40.00","2360.00","260.00"
7809,"10.00","20.00","60.00","20.00","2850.00","140.00"
7810,"40.00","10.00","40.00","10.00","1920.00","230.00"
7811,"10.00","30.00","90.00","30.00","2480.00","140.00"
7812,"90.00","30.00","70.00","50.00","1790.00","200.00"
7813,"20.00","10.00","10.00","40.00","1560.00","110.00"
7814,"50.00","10.00","90.00","50.00","1300.00","210.00"
7815,"80.00","30.00","30.00","20.00","2630.00","130.00"
7816,"10.00","10.00","80.00","20.00","1140.00","200.00"
7817,"30.00","10.00","70.00","40.00","1040.00","250.00"
7818,"30.00","20.00","50.00","20.00","2540.00","260.00"
7819,"80.00","10.00","80.00","20.00","2170.00","150.00"
7820,"70.00","20.00","30.00","20.00","1580.00","120.00"
7821,"50.00","20.00","70.00","40.00","1190.00","220.00"
7822,"30.00","20.00","40.00","40.00","1980.00","200.00"
7823,"20.00","30.00","10.00","10.00","2280.00","290.00"
7824,"80.00","30.00","10.00","50.00","1580.00","200.00"
7825,"40.00","10.00","30.00","30.00","2110.00","100.00"
7826,"90.00","10.00","20.00","50.00","2780.00","170.00"
7827,"10.00","30.00","80.00","30.00","2370.00","120.00"
7828,"80.00","20.00","70.00","10.00","1480.00","260.00"
7829,"20.00","20.00","10.00","50.00","1950.00","160.00"
7830,"40.00","10.00","10.00","10.00","1780.00","120.00"
7831,"70.00","20.00","90.00","30.00","1260.00","220.00"
7832,"70.00","30.00","30.00","10.00","1580.00","130.00"
7833,"50.00","30.00","50.00","10.00","1900.00","130.00"
7834,"50.00","10.00","80.00","20.00","2430.00","280.00"
7835,"10.00","30.00","90.00","30.00","2100.00","260.00"
7836,"90.00","20.00","10.00","20.00","1930.00","300.00"
7837,"80.00","20.00","60.00","10.00","1210.00","110.00"
7838,"80.00","30.00","30.00","30.00","2930.00","110.00"
7839,"10.00","30.00","90.00","50.00","1980.00","120.00"
7840,"90.00","30.00","10.00","40.00","2440.00","170.00"
7841,"90.00","30.00","40.00","10.00","1270.00","180.00"
7842,"20.00","20.00","40.00","50.00","2340.00","270.00"
7843,"60.00","30.00","30.00","10.00","1230.00","220.00"
7844,"90.00","20.00","70.00","30.00","2510.00","230.00"
7845,"40.00","30.00","70.00","10.00","1360.00","100.00"
7846,"10.00","30.00","90.00","30.00","2940.00","230.00"
7847,"90.00","30.00","20.00","20.00","1810.00","180.00"
7848,"30.00","30.00","60.00","10.00","1100.00","160.00"
7849,"40.00","10.00","20.00","50.00","2130.00","150.00"
7850,"60.00","20.00","50.00","10.00","1550.00","280.00"
7851,"30.00","30.00","60.00","30.00","2730.00","130.00"
7852,"10.00","20.00","80.00","10.00","1740.00","180.00"
7853,"40.00","30.00","50.00","20.00","2880.00","290.00"
7854,"10.00","30.00","40.00","10.00","1120.00","220.00"
7855,"90.00","20.00","60.00","50.00","1080.00","250.00"
7856,"50.00","10.00","50.00","50.00","1200.00","250.00"
7857,"20.00","10.00","80.00","40.00","1560.00","130.00"
7858,"90.00","20.00","30.00","40.00","1550.00","280.00"
7859,"30.00","30.00","60.00","50.00","1880.00","250.00"
7860,"60.00","20.00","10.00","10.00","1450.00","120.00"
7861,"50.00","30.00","50.00","10.00","1190.00","250.00"
7862,"40.00","10.00","60.00","50.00","1810.00","160.00"
7863,"60.00","10.00","50.00","40.00","2130.00","230.00"
7864,"60.00","20.00","10.00","40.00","2080.00","160.00"
7865,"10.00","10.00","60.00","20.00","1870.00","160.00"
7866,"70.00","20.00","90.00","10.00","2750.00","260.00"
7867,"40.00","30.00","60.00","20.00","1080.00","300.00"
7868,"60.00","20.00","40.00","30.00","2790.00","130.00"
7869,"90.00","10.00","10.00","40.00","2950.00","250.00"
7870,"30.00","20.00","30.00","10.00","1800.00","120.00"
7871,"90.00","10.00","90.00","30.00","1050.00","100.00"
7872,"50.00","10.00","10.00","20.00","2810.00","280.00"
7873,"10.00","10.00","50.00","20.00","1170.00","190.00"
7874,"80.00","10.00","20.00","40.00","2220.00","210.00"
7875,"30.00","30.00","70.00","20.00","2900.00","260.00"
7876,"80.00","30.00","20.00","30.00","2140.00","140.00"
7877,"50.00","20.00","80.00","40.00","1900.00","210.00"
7878,"70.00","30.00","40.00","40.00","2510.00","130.00"
7879,"90.00","20.00","30.00","40.00","2330.00","130.00"
7880,"50.00","10.00","40.00","30.00","1970.00","230.00"
7881,"70.00","10.00","20.00","10.00","1330.00","210.00"
7882,"50.00","20.00","90.00","50.00","2900.00","150.00"
7883,"10.00","30.00","50.00","10.00","1070.00","300.00"
7884,"10.00","30.00","60.00","50.00","2960.00","150.00"
7885,"40.00","20.00","90.00","20.00","2280.00","190.00"
7886,"40.00","10.00","20.00","40.00","1820.00","250.00"
7887,"40.00","20.00","60.00","50.00","1550.00","170.00"
7888,"20.00","10.00","50.00","10.00","2510.00","100.00"
7889,"50.00","30.00","70.00","10.00","1780.00","270.00"
7890,"90.00","20.00","30.00","50.00","1560.00","200.00"
7891,"30.00","30.00","20.00","20.00","1150.00","250.00"
7892,"80.00","30.00","50.00","30.00","2090.00","140.00"
7893,"10.00","30.00","50.00","40.00","1870.00","280.00"
7894,"80.00","30.00","10.00","50.00","1550.00","230.00"
7895,"60.00","10.00","40.00","10.00","2670.00","270.00"
7896,"20.00","30.00","70.00","20.00","1070.00","170.00"
7897,"40.00","30.00","20.00","20.00","2810.00","100.00"
7898,"50.00","10.00","40.00","50.00","2050.00","160.00"
7899,"80.00","30.00","60.00","10.00","1330.00","130.00"
7900,"10.00","30.00","70.00","10.00","1330.00","140.00"
7901,"60.00","20.00","30.00","40.00","2370.00","150.00"
7902,"90.00","20.00","90.00","50.00","1950.00","280.00"
7903,"50.00","20.00","20.00","30.00","2700.00","220.00"
7904,"20.00","20.00","40.00","40.00","2340.00","140.00"
7905,"70.00","30.00","10.00","50.00","1700.00","250.00"
7906,"40.00","10.00","30.00","10.00","1680.00","250.00"
7907,"10.00","20.00","20.00","10.00","2130.00","120.00"
7908,"20.00","10.00","40.00","30.00","1830.00","120.00"
7909,"30.00","20.00","10.00","40.00","2710.00","150.00"
7910,"80.00","20.00","10.00","50.00","1890.00","200.00"
7911,"10.00","10.00","20.00","10.00","2720.00","180.00"
7912,"80.00","10.00","80.00","40.00","1210.00","190.00"
7913,"20.00","30.00","70.00","40.00","2490.00","240.00"
7914,"80.00","10.00","30.00","50.00","1170.00","120.00"
7915,"50.00","10.00","80.00","20.00","1000.00","160.00"
7916,"70.00","30.00","80.00","40.00","2730.00","230.00"
7917,"50.00","30.00","90.00","20.00","1570.00","170.00"
7918,"60.00","30.00","50.00","30.00","2330.00","160.00"
7919,"50.00","20.00","80.00","50.00","1250.00","250.00"
7920,"60.00","30.00","90.00","20.00","1910.00","190.00"
7921,"20.00","30.00","30.00","30.00","1300.00","150.00"
7922,"60.00","20.00","80.00","40.00","1910.00","170.00"
7923,"90.00","10.00","90.00","40.00","2780.00","100.00"
7924,"40.00","10.00","10.00","20.00","2970.00","160.00"
7925,"50.00","10.00","30.00","20.00","2460.00","230.00"
7926,"60.00","30.00","80.00","50.00","1620.00","120.00"
7927,"40.00","30.00","20.00","40.00","2430.00","110.00"
7928,"40.00","10.00","20.00","20.00","1590.00","110.00"
7929,"30.00","20.00","10.00","40.00","2830.00","260.00"
7930,"20.00","20.00","20.00","30.00","2880.00","160.00"
7931,"90.00","10.00","60.00","30.00","2830.00","210.00"
7932,"20.00","20.00","10.00","50.00","2490.00","300.00"
7933,"60.00","30.00","80.00","50.00","2270.00","290.00"
7934,"30.00","10.00","20.00","20.00","2730.00","230.00"
7935,"60.00","10.00","10.00","10.00","2980.00","190.00"
7936,"40.00","30.00","10.00","30.00","1270.00","230.00"
7937,"80.00","30.00","40.00","10.00","1810.00","100.00"
7938,"30.00","10.00","60.00","10.00","2460.00","170.00"
7939,"60.00","30.00","20.00","30.00","2170.00","270.00"
7940,"60.00","20.00","30.00","50.00","2670.00","230.00"
7941,"30.00","20.00","90.00","30.00","1760.00","110.00"
7942,"50.00","20.00","70.00","30.00","1200.00","160.00"
7943,"40.00","10.00","60.00","40.00","1380.00","100.00"
7944,"90.00","30.00","50.00","30.00","1150.00","270.00"
7945,"60.00","10.00","10.00","50.00","2490.00","240.00"
7946,"90.00","10.00","40.00","20.00","2500.00","190.00"
7947,"70.00","10.00","70.00","20.00","1400.00","240.00"
7948,"90.00","20.00","20.00","40.00","2600.00","100.00"
7949,"70.00","20.00","80.00","50.00","2220.00","260.00"
7950,"60.00","10.00","70.00","10.00","1270.00","170.00"
7951,"10.00","20.00","40.00","30.00","1390.00","290.00"
7952,"30.00","30.00","20.00","10.00","1690.00","180.00"
7953,"50.00","30.00","20.00","30.00","2910.00","220.00"
7954,"30.00","30.00","80.00","50.00","1610.00","170.00"
7955,"60.00","20.00","50.00","20.00","2960.00","170.00"
7956,"30.00","20.00","80.00","20.00","1440.00","210.00"
7957,"50.00","20.00","10.00","10.00","1210.00","130.00"
7958,"20.00","20.00","50.00","40.00","1610.00","100.00"
7959,"90.00","30.00","20.00","30.00","1710.00","260.00"
7960,"20.00","20.00","40.00","40.00","2510.00","230.00"
7961,"30.00","30.00","70.00","30.00","2490.00","200.00"
7962,"70.00","10.00","20.00","40.00","2810.00","180.00"
7963,"70.00","20.00","50.00","30.00","2150.00","230.00"
7964,"20.00","10.00","80.00","20.00","2110.00","220.00"
7965,"80.00","20.00","20.00","40.00","2490.00","220.00"
7966,"30.00","20.00","70.00","40.00","1780.00","270.00"
7967,"40.00","10.00","90.00","20.00","1810.00","220.00"
7968,"90.00","10.00","10.00","20.00","2000.00","240.00"
7969,"80.00","20.00","30.00","40.00","2550.00","130.00"
7970,"10.00","20.00","40.00","20.00","1060.00","100.00"
7971,"90.00","10.00","50.00","10.00","1520.00","270.00"
7972,"70.00","10.00","50.00","10.00","1340.00","220.00"
7973,"40.00","20.00","50.00","20.00","1590.00","300.00"
7974,"60.00","20.00","20.00","30.00","2850.00","120.00"
7975,"50.00","10.00","10.00","50.00","2630.00","250.00"
7976,"50.00","20.00","60.00","40.00","1550.00","240.00"
7977,"20.00","10.00","20.00","30.00","2230.00","280.00"
7978,"30.00","30.00","30.00","30.00","1940.00","190.00"
7979,"10.00","20.00","90.00","50.00","1640.00","110.00"
7980,"80.00","20.00","70.00","10.00","2330.00","180.00"
7981,"30.00","30.00","20.00","30.00","1170.00","230.00"
7982,"80.00","10.00","20.00","10.00","1330.00","130.00"
7983,"20.00","10.00","60.00","20.00","1640.00","150.00"
7984,"30.00","30.00","30.00","10.00","1890.00","280.00"
7985,"20.00","20.00","30.00","40.00","1280.00","110.00"
7986,"70.00","10.00","50.00","30.00","1930.00","240.00"
7987,"70.00","20.00","60.00","20.00","1680.00","190.00"
7988,"30.00","20.00","90.00","20.00","2210.00","280.00"
7989,"50.00","10.00","10.00","30.00","2200.00","280.00"
7990,"70.00","30.00","90.00","10.00","2990.00","210.00"
7991,"30.00","10.00","30.00","40.00","2670.00","140.00"
7992,"50.00","20.00","20.00","30.00","2540.00","160.00"
7993,"40.00","20.00","10.00","30.00","2320.00","120.00"
7994,"20.00","10.00","10.00","40.00","1790.00","230.00"
7995,"40.00","10.00","90.00","10.00","1070.00","240.00"
7996,"30.00","30.00","30.00","20.00","2910.00","260.00"
7997,"30.00","30.00","20.00","30.00","2710.00","190.00"
7998,"10.00","30.00","40.00","50.00","1050.00","160.00"
7999,"50.00","20.00","40.00","30.00","2310.00","250.00"
8000,"40.00","30.00","40.00","30.00","2180.00","300.00"
8001,"80.00","20.00","80.00","10.00","2070.00","230.00"
8002,"60.00","10.00","20.00","10.00","1530.00","240.00"
8003,"10.00","20.00","60.00","40.00","1620.00","130.00"
8004,"40.00","10.00","60.00","20.00","1430.00","260.00"
8005,"10.00","30.00","60.00","30.00","1460.00","280.00"
8006,"60.00","30.00","40.00","10.00","1570.00","290.00"
8007,"50.00","30.00","70.00","40.00","2580.00","140.00"
8008,"40.00","30.00","40.00","20.00","1940.00","300.00"
8009,"70.00","30.00","10.00","30.00","1430.00","270.00"
8010,"30.00","20.00","10.00","20.00","1310.00","260.00"
8011,"70.00","10.00","40.00","30.00","1870.00","220.00"
8012,"80.00","10.00","40.00","50.00","2080.00","160.00"
8013,"70.00","20.00","50.00","30.00","2230.00","240.00"
8014,"60.00","30.00","50.00","50.00","2640.00","250.00"
8015,"50.00","30.00","40.00","50.00","2090.00","160.00"
8016,"40.00","20.00","50.00","30.00","1410.00","130.00"
8017,"10.00","30.00","40.00","30.00","1770.00","240.00"
8018,"90.00","30.00","40.00","40.00","2990.00","160.00"
8019,"70.00","10.00","50.00","40.00","1900.00","230.00"
8020,"80.00","30.00","50.00","30.00","1780.00","270.00"
8021,"20.00","10.00","90.00","40.00","1880.00","100.00"
8022,"30.00","10.00","30.00","20.00","2510.00","200.00"
8023,"30.00","20.00","50.00","10.00","1510.00","190.00"
8024,"10.00","20.00","10.00","10.00","1820.00","220.00"
8025,"10.00","30.00","50.00","40.00","1010.00","300.00"
8026,"30.00","20.00","20.00","50.00","1940.00","110.00"
8027,"20.00","20.00","70.00","50.00","2000.00","120.00"
8028,"60.00","10.00","80.00","30.00","1470.00","280.00"
8029,"80.00","30.00","20.00","20.00","1900.00","120.00"
8030,"30.00","30.00","20.00","30.00","2690.00","100.00"
8031,"10.00","10.00","70.00","30.00","2160.00","150.00"
8032,"60.00","10.00","60.00","20.00","2180.00","180.00"
8033,"80.00","20.00","20.00","50.00","2970.00","240.00"
8034,"70.00","10.00","90.00","30.00","2030.00","280.00"
8035,"10.00","30.00","60.00","20.00","2110.00","240.00"
8036,"90.00","30.00","20.00","20.00","2340.00","270.00"
8037,"70.00","30.00","40.00","10.00","1790.00","190.00"
8038,"20.00","10.00","10.00","40.00","1940.00","250.00"
8039,"50.00","30.00","70.00","50.00","2790.00","240.00"
8040,"80.00","20.00","10.00","10.00","2830.00","290.00"
8041,"80.00","20.00","70.00","30.00","2110.00","280.00"
8042,"40.00","30.00","10.00","40.00","2800.00","210.00"
8043,"50.00","20.00","50.00","20.00","2440.00","280.00"
8044,"60.00","20.00","50.00","30.00","1110.00","110.00"
8045,"30.00","10.00","50.00","10.00","2720.00","130.00"
8046,"90.00","10.00","30.00","10.00","2420.00","210.00"
8047,"50.00","10.00","30.00","30.00","2870.00","100.00"
8048,"30.00","10.00","90.00","50.00","2510.00","210.00"
8049,"40.00","20.00","70.00","30.00","1930.00","250.00"
8050,"40.00","10.00","10.00","20.00","1650.00","200.00"
8051,"90.00","30.00","40.00","10.00","2610.00","280.00"
8052,"30.00","20.00","90.00","40.00","1820.00","120.00"
8053,"70.00","10.00","70.00","20.00","2830.00","290.00"
8054,"20.00","30.00","60.00","20.00","1400.00","230.00"
8055,"60.00","10.00","90.00","30.00","1490.00","100.00"
8056,"30.00","20.00","40.00","50.00","2420.00","170.00"
8057,"10.00","10.00","90.00","30.00","2260.00","250.00"
8058,"40.00","20.00","40.00","50.00","1380.00","180.00"
8059,"60.00","30.00","60.00","50.00","1310.00","200.00"
8060,"50.00","10.00","40.00","30.00","2400.00","220.00"
8061,"60.00","30.00","60.00","20.00","1840.00","300.00"
8062,"30.00","30.00","30.00","10.00","1180.00","250.00"
8063,"40.00","10.00","60.00","50.00","1870.00","200.00"
8064,"30.00","10.00","80.00","40.00","1110.00","210.00"
8065,"70.00","20.00","10.00","20.00","2280.00","300.00"
8066,"50.00","20.00","90.00","20.00","1760.00","190.00"
8067,"30.00","20.00","80.00","20.00","1690.00","280.00"
8068,"50.00","10.00","90.00","10.00","2760.00","170.00"
8069,"90.00","10.00","10.00","20.00","2620.00","200.00"
8070,"80.00","10.00","40.00","20.00","2830.00","120.00"
8071,"70.00","10.00","20.00","50.00","2260.00","300.00"
8072,"80.00","20.00","20.00","30.00","1990.00","100.00"
8073,"90.00","20.00","20.00","10.00","2370.00","190.00"
8074,"70.00","30.00","10.00","50.00","1110.00","230.00"
8075,"20.00","30.00","90.00","40.00","1880.00","280.00"
8076,"80.00","20.00","70.00","50.00","2120.00","130.00"
8077,"90.00","20.00","90.00","30.00","2080.00","210.00"
8078,"20.00","30.00","80.00","10.00","1380.00","100.00"
8079,"70.00","30.00","50.00","10.00","1490.00","260.00"
8080,"60.00","30.00","20.00","50.00","1110.00","240.00"
8081,"10.00","10.00","50.00","20.00","2310.00","180.00"
8082,"70.00","10.00","40.00","10.00","1710.00","290.00"
8083,"40.00","20.00","50.00","20.00","1190.00","120.00"
8084,"10.00","20.00","70.00","40.00","2600.00","180.00"
8085,"30.00","20.00","30.00","10.00","2580.00","110.00"
8086,"70.00","30.00","20.00","30.00","1840.00","160.00"
8087,"30.00","30.00","20.00","40.00","2080.00","170.00"
8088,"80.00","20.00","80.00","40.00","2700.00","200.00"
8089,"80.00","30.00","60.00","50.00","2020.00","220.00"
8090,"40.00","20.00","60.00","40.00","2690.00","210.00"
8091,"20.00","20.00","70.00","50.00","1620.00","120.00"
8092,"30.00","20.00","30.00","20.00","1130.00","110.00"
8093,"20.00","20.00","80.00","20.00","2010.00","200.00"
8094,"20.00","20.00","80.00","30.00","1680.00","280.00"
8095,"80.00","20.00","10.00","50.00","2040.00","220.00"
8096,"70.00","10.00","40.00","30.00","1730.00","280.00"
8097,"30.00","20.00","70.00","40.00","2530.00","130.00"
8098,"30.00","30.00","10.00","30.00","2870.00","270.00"
8099,"10.00","10.00","70.00","50.00","2480.00","230.00"
8100,"20.00","30.00","80.00","40.00","1430.00","150.00"
8101,"10.00","30.00","10.00","50.00","2310.00","290.00"
8102,"50.00","30.00","20.00","40.00","1100.00","160.00"
8103,"70.00","30.00","90.00","10.00","2190.00","270.00"
8104,"70.00","30.00","60.00","10.00","2900.00","120.00"
8105,"70.00","10.00","40.00","40.00","1410.00","190.00"
8106,"90.00","10.00","40.00","50.00","2960.00","190.00"
8107,"10.00","30.00","10.00","30.00","2200.00","170.00"
8108,"20.00","10.00","50.00","40.00","2080.00","170.00"
